bsbl_id,bs_theme,bs_subtheme,bs_year,bs_name,bs_minifigures,bs_pieces,bs_rrp,bs_owned,bs_owned_new,bs_owned_used,bs_wanted,bs_value_new,bs_value_used,bl_sold_qty_new,bl_sold_avgprice_new,bl_sold_qty_used,bl_sold_avgprice_used,bl_offer_qty_new,bl_offer_avgprice_new,bl_offer_qty_used,bl_offer_avgprice_used
577-1,Basic,,1981,"Basic Building Set, 5+",2.0,384.0,38.0,0,0,0,0,180.61,59.91,,,,,4.0,226.05,8.0,96.27
890-1,Basic,Supplementaries,1981,Wind-Up Motor,,10.0,,0,0,0,0,17.68,7.41,,,12.0,5.75,5.0,70.19,40.0,10.5
1060-1,Dacta,,1981,Road Plates and Signs,,30.0,,0,0,0,0,122.5,59.42,1.0,122.5,,,6.0,175.0,3.0,108.98
1064-1,Dacta,,1981,Dacta Buildings,6.0,396.0,,0,0,0,0,,,,,,,,,,
1132-1,Service Packs,,1981,Hinges,,8.0,,0,0,0,0,2.53,,,,,,30.0,3.63,,
1134-1,Service Packs,Trains,1981,Battery Wagon,,4.0,,0,0,0,0,,,,,,,,,,
1135-1,Service Packs,Trains,1981,Battery Cable Kit,,13.0,,0,0,0,0,24.76,22.54,,,,,3.0,27.97,,
1136-1,Service Packs,Trains,1981,"Buffers, Magnetic Couplers",,6.0,,0,0,0,0,13.2,5.54,1.0,13.2,,,2.0,16.67,,
1137-1,Service Packs,Trains,1981,Train Couplings,,4.0,,0,0,0,0,13.67,,,,,,3.0,21.47,,
1138-1,Service Packs,Trains,1981,Replacement Rubber Wheel Treads for Trains,,8.0,,0,0,0,0,36.24,0.58,,,,,2.0,29.98,,
1139-1,Service Packs,Trains,1981,Motor-Mount Plate with Magnetic Couplers,,5.0,,0,0,0,0,36.25,,,,,,,,2.0,35.82
1140-1,Service Packs,Trains,1981,12V Light Bricks,,2.0,,0,0,0,0,19.63,5.0,5.0,19.96,,,15.0,23.41,,
1141-1,Service Packs,Trains,1981,Wheel Bricks with Small Red Train Wheels,,2.0,,0,0,0,0,64.4,,,,,,1.0,72.68,,
1142-1,Service Packs,Trains,1981,Wheel Bricks with Small Black Train-Wheels,,2.0,,0,0,0,0,13.21,2.77,6.0,16.83,,,1.0,16.16,,
1143-1,Service Packs,Trains,1981,Wheel Bricks with Large Red Train Wheels,,2.0,,0,0,0,0,45.03,,1.0,45.03,,,12.0,48.9,1.0,40.9
1144-1,Service Packs,Trains,1981,Train Baseplate,,2.0,,0,0,0,0,20.13,,1.0,20.13,,,9.0,24.82,,
1145-1,Service Packs,Trains,1981,Bogie Plate,,2.0,,0,0,0,0,7.09,,,,,,3.0,9.5,,
1146-1,Service Packs,Trains,1981,"Pushrods, Cylinder Housings",,6.0,,0,0,0,0,21.4,,2.0,21.4,,,11.0,18.2,,
1147-1,Service Packs,Trains,1981,"Light Prisms & Holder, Red/Yellow Light Covers",,7.0,,0,0,0,0,7.15,1.72,1.0,7.15,,,18.0,7.01,6.0,4.48
1215-1,Service Packs,Trains,1981,Lower part of housing for 4.5V/12V train motor,,1.0,,0,0,0,0,6.91,,,,,,5.0,7.19,,
1581-1,Promotional,Ferries,1981,Silja Line Ferry,,182.0,,0,0,0,0,,53.28,,,,,,,3.0,223.06
2330-1,Duplo,,1981,Basic Set,1.0,9.0,,0,0,0,0,,10.27,,,,,,,1.0,5.42
2340-1,Duplo,,1981,Basic Set,1.0,17.0,,0,0,0,0,,,,,,,,,1.0,16.27
2350-1,Duplo,,1981,Basic Building Set,2.0,22.0,,0,0,0,0,,14.89,,,,,,,1.0,16.27
2360-1,Duplo,,1981,Basic Set,3.0,32.0,,0,0,0,0,51.5,37.83,,,,,2.0,108.44,5.0,37.0
2370-1,Duplo,,1981,Basic Set,4.0,45.0,,0,0,0,0,,,,,,,,,1.0,39.04
2624-1,Duplo,,1981,Helicopter,1.0,2.0,,0,0,0,0,,15.67,,,,,1.0,65.06,1.0,21.69
2644-1,Duplo,,1981,Service Station,2.0,14.0,,0,0,0,0,,,,,,,,,3.0,29.59
3601-1,Fabuland,,1981,Elton Elephant,1.0,6.0,,0,0,0,0,149.9,6.18,,,2.0,6.18,1.0,488.0,11.0,10.78
3603-1,Fabuland,,1981,Boris Bulldog and Mailbox,1.0,5.0,,0,0,0,0,,2.99,,,6.0,4.12,2.0,112.47,12.0,8.32
3615-1,Fabuland,,1981,Percy Pig,1.0,4.0,,0,0,0,0,,6.99,,,,,,,14.0,7.37
3628-1,Fabuland,,1981,Perry Panda and Chester Chimp,2.0,3.0,,0,0,0,0,54.99,17.68,,,1.0,8.42,1.0,161.58,8.0,11.42
3629-1,Fabuland,,1981,Barney Bear,1.0,16.0,,0,0,0,0,111.82,8.32,,,5.0,8.34,,,16.0,7.44
3635-1,Fabuland,,1981,Bonnie Bunny's Camper,1.0,25.0,,0,0,0,0,191.65,10.34,,,7.0,11.76,,,19.0,12.95
6075-2,Castle,Classic,1981,Castle,14.0,767.0,48.0,0,0,0,0,,270.35,,,3.0,210.23,,,6.0,297.73
6077-1,Castle,Classic,1981,Knight's Procession,6.0,48.0,5.0,0,0,0,0,361.0,65.58,,,4.0,67.94,,,7.0,115.53
6083-1,Castle,Classic,1981,Knight's Joust,6.0,211.0,16.0,0,0,0,0,750.0,450.0,,,2.0,414.5,,,4.0,330.0
6365-1,Town,Leisure,1981,Summer Cottage,1.0,144.0,,0,0,0,0,207.41,35.51,1.0,77.07,9.0,39.25,,,24.0,51.1
6382-1,Town,Fire,1981,Fire Station,4.0,390.0,25.0,0,0,0,0,636.32,75.37,2.0,287.16,12.0,91.24,2.0,900.0,59.0,80.86
6383-1,Town,Maintenance,1981,Public Works Centre,4.0,421.0,30.0,0,0,0,0,2641.68,262.5,,,2.0,262.5,,,14.0,249.27
6600-1,Town,Classic,1981,Police Patrol,1.0,23.0,,0,0,0,0,108.55,38.99,,,1.0,38.99,,,,
6602-1,Town,Classic,1981,Fire Unit I,1.0,29.0,,0,0,0,0,,8.95,,,1.0,8.95,,,5.0,9.6
6610-1,Town,Shops and Services,1981,Gas Pumps,1.0,29.0,,0,0,0,0,145.84,5.71,,,10.0,8.14,4.0,173.64,26.0,14.78
6611-1,Town,Fire,1981,Fire Chief's Car,1.0,20.0,,0,0,0,0,94.65,4.43,,,25.0,4.28,3.0,103.75,60.0,4.53
6626-1,Town,Classic,1981,Rescue Helicopter,,37.0,,0,0,0,0,23.39,4.95,,,,,1.0,172.42,2.0,11.25
6628-1,Town,Vehicles,1981,Shell Tow Truck,,38.0,,0,0,0,0,182.0,5.0,1.0,182.0,13.0,6.65,1.0,139.89,36.0,8.28
6629-1,Town,Medical,1981,Ambulance,1.0,39.0,,0,0,0,0,175.27,4.94,,,21.0,5.71,1.0,249.41,21.0,8.02
6630-1,Town,Construction,1981,Bucket Loader,1.0,34.0,,0,0,0,0,95.0,6.77,,,22.0,6.54,2.0,94.3,46.0,6.12
6650-1,Town,Fire,1981,Fire and Rescue Van,1.0,39.0,,0,0,0,0,127.22,7.19,,,20.0,6.57,2.0,171.95,34.0,10.58
6680-1,Town,Medical,1981,Ambulance,2.0,63.0,,0,0,0,0,250.0,8.6,1.0,250.0,14.0,7.95,,,27.0,28.86
6681-1,Town,Police,1981,Police Van,1.0,82.0,,0,0,0,0,170.0,9.47,,,18.0,9.28,1.0,175.0,35.0,14.19
6691-1,Town,Medical,1981,Red Cross Helicopter,2.0,107.0,,0,0,0,0,250.0,23.76,,,9.0,21.04,,,24.0,18.73
6801-1,Space,Classic,1981,Space Scooter,1.0,22.0,,0,0,0,0,207.1,7.59,1.0,133.49,29.0,8.42,4.0,186.22,95.0,13.68
6822-1,Space,Classic,1981,Space Digger,1.0,33.0,,0,0,0,0,225.0,9.2,,,41.0,9.53,7.0,188.41,86.0,16.17
6842-1,Space,Classic,1981,Small Space Shuttle Craft,1.0,46.0,,0,0,0,0,125.0,9.71,1.0,109.99,35.0,9.8,2.0,142.25,121.0,14.97
6870-1,Space,Classic,1981,Space Probe Launcher,1.0,52.0,,0,0,0,0,183.16,15.83,,,29.0,15.1,2.0,278.39,73.0,22.73
6927-1,Space,Classic,1981,All-Terrain Vehicle,2.0,170.0,14.5,0,0,0,0,299.0,38.49,,,31.0,41.03,,,61.0,63.21
6929-1,Space,Classic,1981,Starfleet Voyager,1.0,242.0,15.0,0,0,0,0,878.11,55.36,,,30.0,53.41,3.0,843.05,79.0,80.92
7725-1,Trains,4.5/12V,1981,Electric Passenger Train Set,1.0,485.0,70.0,0,0,0,0,1027.83,202.49,,,8.0,198.41,,,8.0,300.94
7777-1,Books,LEGO,1981,Trains Ideas Book,,,,0,0,0,0,,,,,,,,,,
7862-1,Trains,4.5/12V,1981,Remote Controlled Decoupling and Signal 12V,,16.0,,0,0,0,0,154.5,96.77,2.0,154.5,12.0,92.33,5.0,155.22,3.0,108.44
8710-1,Technic,Supplementary,1981,Technical Elements,,124.0,,0,0,0,0,49.68,11.0,2.0,49.68,1.0,11.8,4.0,54.67,10.0,26.28
8844-1,Technic,,1981,Helicopter,,316.0,,0,0,0,0,200.7,29.81,,,10.0,27.25,2.0,314.38,25.0,43.0
8845-1,Technic,,1981,Dune Buggy,,174.0,20.0,0,0,0,0,398.99,20.62,,,11.0,16.26,4.0,375.74,42.0,24.69
8848-1,Technic,,1981,Power Truck,,398.0,,0,0,0,0,396.79,55.39,,,11.0,55.28,2.0,632.06,12.0,60.74
8859-1,Technic,,1981,Tractor,,610.0,,0,0,0,0,449.99,101.33,,,4.0,92.17,1.0,1600.0,25.0,119.63
722-1,Basic,,1980,"Universal Building Set, 7+",,301.0,20.0,0,0,0,0,198.79,50.89,,,5.0,50.89,3.0,322.04,12.0,63.77
733-1,Basic,,1980,"Universal Building Set, 7+",,533.0,39.0,0,0,0,0,475.0,78.14,1.0,475.0,1.0,39.0,1.0,542.21,9.0,80.56
744-1,Basic,,1980,"Universal Building Set with Motor, 7+",,537.0,59.0,0,0,0,0,662.84,97.32,2.0,439.11,6.0,99.15,6.0,625.19,4.0,152.33
820-1,Basic,Supplementaries,1980,Red Plates Parts Pack,,34.0,4.75,0,0,0,0,17.06,,,,,,5.0,36.24,,
822-1,Basic,Supplementaries,1980,Blue Plates Parts Pack,,34.0,4.75,0,0,0,0,19.84,5.15,2.0,19.84,,,5.0,34.85,,
830-1,Basic,Supplementaries,1980,Red Bricks Parts Pack,,46.0,4.75,0,0,0,0,17.06,4.29,,,1.0,0.01,5.0,32.53,1.0,13.01
831-1,Basic,Supplementaries,1980,Black Bricks Parts Pack,,46.0,4.75,0,0,0,0,30.07,15.17,,,1.0,15.17,1.0,19.26,,
832-1,Basic,Supplementaries,1980,Blue Bricks Parts Pack,,46.0,4.75,0,0,0,0,18.0,21.61,,,2.0,10.81,,,,
833-1,Basic,Supplementaries,1980,White Bricks Parts Pack,,46.0,4.75,0,0,0,0,12.12,21.61,,,1.0,21.61,,,,
834-1,Basic,Supplementaries,1980,Yellow Bricks Parts Pack,,46.0,4.75,0,0,0,0,30.0,,,,1.0,0.01,2.0,21.69,,
836-1,Basic,Supplementaries,1980,Doors and Windows Parts Pack,,37.0,4.75,0,0,0,0,20.0,7.88,1.0,35.85,,,21.0,31.37,8.0,9.62
837-1,Basic,Supplementaries,1980,Wheels and Tyres Parts Pack,,28.0,4.75,0,0,0,0,11.86,1.59,,,,,11.0,29.35,,
838-1,Basic,Supplementaries,1980,"Red Roof Bricks Parts Pack, 45°",,58.0,4.75,0,0,0,0,28.31,23.12,,,,,2.0,36.75,,
839-1,Basic,Supplementaries,1980,"Red Roof Bricks Parts Pack, 33°",,42.0,4.75,0,0,0,0,27.6,3.88,1.0,31.25,,,1.0,28.35,3.0,12.3
840-1,Basic,Supplementaries,1980,"Baseplate, Green",,1.0,,0,0,0,0,14.81,8.05,,,,,7.0,24.37,11.0,11.54
841-1,Basic,Supplementaries,1980,"Baseplates, Green and Yellow",,2.0,,0,0,0,0,7.42,3.28,,,,,7.0,73.71,2.0,2.44
842-1,Basic,Supplementaries,1980,"Baseplates, Red and Blue",,2.0,,0,0,0,0,24.71,0.55,,,,,,,,
843-1,Basic,Supplementaries,1980,"Baseplate, Grey",,1.0,,0,0,0,0,,,,,,,3.0,34.78,,
858-1,Technic,,1980,Auto Engines,,242.0,,0,0,0,0,,50.59,,,,,,,,
1005-1,Education,,1980,Wallboard/baseplate 40x80cm,,,,0,0,0,0,,,,,,,,,,
1041-2,Dacta,,1980,Educational Duplo Building Set,,68.0,36.5,0,0,0,0,,,,,,,,,,
1050-2,Dacta,,1980,Universal set for boys and girls,,,,0,0,0,0,,70.6,,,,,,,,
1062-1,Dacta,,1980,{Town Vehicles},6.0,172.0,,0,0,0,0,,23.58,,,,,,,,
1075-1,Dacta,,1980,LEGO People Supplementary Set,,304.0,14.5,0,0,0,0,,,,,,,,,1.0,29.99
1076-2,Dacta,,1980,LEGO Car and Truck Supplementary Set,,,14.5,0,0,0,0,,,,,,,,,,
1101-1,Service Packs,,1980,Replacement 4.5V Motor,,1.0,5.65,0,0,0,0,16.04,5.94,3.0,15.06,,,2.0,12.19,,
1103-1,Service Packs,,1980,Battery Box,,1.0,,0,0,0,0,26.3,13.42,,,,,5.0,26.43,,
1104-1,Service Packs,,1980,Two Connector Leads,,2.0,,0,0,0,0,24.79,,1.0,20.47,,,9.0,28.03,,
1106-1,Service Packs,Trains,1980,Battery Tender for Trains,,2.0,,0,0,0,0,,18.21,1.0,42.61,,,1.0,142.33,2.0,47.97
1107-1,Service Packs,Trains,1980,Two Shunting Trip-Posts and One Signal,,4.0,,0,0,0,0,29.06,20.57,,,,,7.0,24.87,,
1108-1,Service Packs,Trains,1980,Two Pairs of Magnetic Couplings,,4.0,,0,0,0,0,21.51,,1.0,10.95,,,5.0,17.12,,
1111-1,Service Packs,Trains,1980,Eight Rubber Rims for Locomotive Wheels,,8.0,,0,0,0,0,15.05,8.43,2.0,15.05,,,18.0,14.69,1.0,7.7
1113-1,Service Packs,,1980,Motor Frame 6 x 16 Stud Plus Four Buffers,,5.0,,0,0,0,0,7.06,,6.0,6.4,,,5.0,7.43,,
1114-1,Service Packs,,1980,Motor Frame 6 x 22 Stud,,1.0,,0,0,0,0,13.71,16.54,5.0,13.29,,,8.0,20.4,,
1115-1,Service Packs,,1980,"Lighting Brick, 4.5V",,1.0,,0,0,0,0,4.48,3.0,1.0,4.48,,,25.0,9.07,4.0,3.0
1120-1,Service Packs,,1980,"Two Tyres, 42 mm Diameter",,2.0,,0,0,0,0,9.08,,,,,,14.0,34.64,,
1122-1,Service Packs,,1980,Hinge Units,,3.0,,0,0,0,0,5.39,,,,,,5.0,6.35,,
1123-1,Service Packs,,1980,Ball and Socket Couplings & One Articulated Joint,,8.0,16.0,0,0,0,0,5.67,8.99,2.0,0.03,,,4.0,5.43,2.0,7.59
1125-1,Service Packs,,1980,Crane Grab Assembly,,3.0,,0,0,0,0,17.22,,,,,,3.0,16.94,,
1129-2,Service Packs,,1980,Spread Bag,,34.0,,0,0,0,0,14.73,1.15,1.0,16.33,1.0,1.15,5.0,12.77,10.0,3.86
1130-1,Service Packs,,1980,Plastic Folder for Building Instructions,,1.0,14.0,0,0,0,0,,9.1,,,3.0,9.68,,,5.0,8.58
1591-1,Town,Special,1980,Danone Delivery Truck,,40.0,,0,0,0,0,120.0,33.37,,,,,1.0,350.0,10.0,57.7
1592-1,Town,Classic,1980,Town Square - Castle Scene,11.0,471.0,,0,0,0,0,1961.16,401.63,,,3.0,346.74,,,7.0,412.83
1651-2,Town,Special,1980,Maersk Line Container Lorry,1.0,305.0,,0,0,0,0,2708.39,842.88,,,,,1.0,3253.23,1.0,1539.86
2053-1,Duplo,,1980,Rock 'n' Roll Pull-Toy,1.0,4.0,,0,0,0,0,,9.79,,,1.0,9.79,,,4.0,22.84
2056-1,Duplo,,1980,Rock 'n' Rattle Pull-Toy,1.0,6.0,,0,0,0,0,,,,,,,,,7.0,9.4
2620-1,Duplo,,1980,Sports Car,1.0,2.0,,0,0,0,0,,4.34,,,1.0,4.34,2.0,65.06,6.0,4.96
2623-1,Duplo,,1980,Delivery Van,1.0,6.0,,0,0,0,0,,6.07,,,1.0,6.07,,,6.0,9.51
2625-1,Duplo,,1980,Car with Boat and Trailer,1.0,6.0,,0,0,0,0,28.31,5.65,,,,,,,2.0,11.54
2627-1,Duplo,,1980,Pony Trailer,1.0,5.0,,0,0,0,0,,10.43,1.0,19.94,1.0,10.82,,,7.0,9.97
2630-1,Duplo,,1980,Family Room,3.0,9.0,13.25,0,0,0,0,,,,,,,,,1.0,10.79
2640-1,Duplo,,1980,Grocery Store,2.0,23.0,,0,0,0,0,,49.09,,,,,,,5.0,31.43
2643-2,Duplo,,1980,Playbox,,1.0,,0,0,0,0,,,,,,,,,,
2645-1,Duplo,,1980,Nursery School,6.0,29.0,,0,0,0,0,,49.52,,,,,,,3.0,54.25
2650-1,Duplo,,1980,Farm,5.0,60.0,14.75,0,0,0,0,,85.42,,,,,,,1.0,75.95
3602-1,Fabuland,,1980,Pram - Lisa Lamb Goes Walking,1.0,3.0,,0,0,0,0,,11.29,,,5.0,11.4,2.0,344.0,18.0,8.4
3604-1,Fabuland,,1980,Mark Monkey with his Fruit Stall,1.0,3.0,,0,0,0,0,56.71,5.2,1.0,56.71,3.0,4.87,1.0,271.1,14.0,7.04
3605-1,Fabuland,,1980,Ricky Racoon and his Scooter,1.0,1.0,,0,0,0,0,55.12,5.14,1.0,22.74,2.0,5.14,,,12.0,5.28
3634-1,Fabuland,,1980,Charlie Crow's Carry-All,1.0,17.0,,0,0,0,0,109.9,10.83,,,6.0,9.25,1.0,88.04,24.0,12.11
3665-1,Fabuland,,1980,Harry Horse and Clara Cow's Ice Cream Shoppe,2.0,36.0,,0,0,0,0,387.75,37.92,,,5.0,28.76,,,12.0,23.63
4306-1,Scala,Jewellery,1980,Rings,,15.0,,0,0,0,0,,,,,,,,,2.0,115.72
4307-1,Scala,Jewellery,1980,Rings,,15.0,,0,0,0,0,,192.64,,,,,1.0,290.72,3.0,142.05
4336-1,Scala,Jewellery,1980,Picture Frame and Mirror,,52.0,,0,0,0,0,165.28,81.1,,,5.0,78.01,3.0,186.16,2.0,98.4
5233-1,Homemaker,,1980,Bedroom,1.0,26.0,4.5,0,0,0,0,3.65,85.0,,,1.0,45.0,1.0,200.0,3.0,79.18
6000-1,Books,LEGO,1980,LEGOLAND Idea Book,,,2.0,0,0,0,0,,,,,,,,,,
6304-1,Town,Accessories,1980,"Road Plates, Cross",,2.0,,0,0,0,0,33.0,10.1,1.0,33.0,,,3.0,35.71,8.0,16.28
6305-1,Town,Accessories,1980,Trees and Flowers,,12.0,3.75,0,0,0,0,49.99,10.06,,,6.0,7.98,2.0,26.05,10.0,9.06
6306-1,Town,Accessories,1980,Road Signs,,12.0,2.5,0,0,0,0,31.5,12.28,1.0,31.5,8.0,12.14,6.0,50.02,23.0,14.11
6363-1,Town,Shops and Services,1980,Auto Repair Shop,1.0,141.0,,0,0,0,0,344.82,25.39,,,10.0,27.03,1.0,369.0,42.0,40.62
6364-1,Town,Medical,1980,Paramedic Unit,2.0,137.0,,0,0,0,0,382.86,48.95,,,7.0,43.33,,,27.0,47.11
6375-2,Town,Shops and Services,1980,Exxon Gas Station,3.0,267.0,20.0,0,0,0,0,,121.35,,,4.0,115.89,1.0,2163.4,9.0,182.79
6390-1,Town,Shops and Services,1980,Main Street,8.0,591.0,40.0,0,0,0,0,,249.38,,,3.0,241.25,,,12.0,245.01
6609-1,Town,Racing,1980,Race Car,1.0,17.0,,0,0,0,0,45.82,1.93,1.0,45.82,19.0,3.74,4.0,134.11,47.0,5.1
6627-1,Town,Vehicles,1980,Convertible,1.0,37.0,,0,0,0,0,266.85,6.59,1.0,266.85,12.0,7.06,,,25.0,8.69
6647-1,Town,Maintenance,1980,Highway Repair,1.0,55.0,,0,0,0,0,222.51,8.81,,,10.0,7.96,3.0,222.84,26.0,13.33
6648-2,Town,Construction,1980,Dump Truck,1.0,42.0,,0,0,0,0,120.0,10.0,,,2.0,9.25,1.0,200.0,15.0,12.94
6678-1,Town,Construction,1980,Pneumatic Crane,1.0,60.0,,0,0,0,0,80.0,9.44,,,13.0,9.22,1.0,199.99,26.0,16.2
6679-2,Town,Vehicles,1980,Exxon Tow Truck,1.0,79.0,,0,0,0,0,199.99,24.96,,,1.0,10.8,,,10.0,37.04
6690-1,Town,Fire,1980,Snorkel Pumper,2.0,91.0,,0,0,0,0,231.51,21.01,,,11.0,15.68,4.0,752.91,42.0,26.48
6821-1,Space,Classic,1980,Geological Inspection,1.0,28.0,,0,0,0,0,107.98,9.18,,,30.0,9.07,2.0,192.64,67.0,11.53
6841-1,Space,Classic,1980,Mineral Detector,1.0,44.0,,0,0,0,0,294.45,13.63,,,28.0,13.14,1.0,650.65,43.0,13.59
6861-1,Space,Classic,1980,X1 Patrol Craft,1.0,55.0,4.0,0,0,0,0,325.0,43.94,,,15.0,38.67,2.0,310.0,22.0,40.58
6901-1,Space,Classic,1980,Mobile Lab,2.0,135.0,,0,0,0,0,950.0,98.37,,,18.0,77.39,,,3.0,158.17
6970-1,Space,Classic,1980,Beta I Command Base,4.0,254.0,37.0,0,0,0,0,1000.0,143.29,,,20.0,158.83,1.0,2600.0,50.0,198.91
7710-1,Trains,4.5/12V,1980,Push-Along Passenger Steam Train,5.0,447.0,,0,0,0,0,635.0,131.05,,,5.0,131.05,1.0,759.99,22.0,130.88
7720-1,Trains,4.5/12V,1980,Diesel Freight Train Set,3.0,425.0,,0,0,0,0,656.15,156.67,,,5.0,107.31,1.0,716.97,18.0,194.97
7730-1,Trains,4.5/12V,1980,Electric Goods Train Set,2.0,516.0,,0,0,0,0,,286.68,,,5.0,234.73,,,9.0,343.02
7740-1,Trains,4.5/12V,1980,Inter-City Passenger Train Set,10.0,786.0,,0,0,0,0,575.19,385.72,,,14.0,361.26,,,19.0,389.93
7750-1,Trains,4.5/12V,1980,Steam Engine with Tender,2.0,263.0,,0,0,0,0,,731.49,,,8.0,634.6,,,9.0,523.92
7760-1,Trains,4.5/12V,1980,Diesel Shunter Locomotive,2.0,150.0,,0,0,0,0,1472.22,214.96,,,9.0,211.55,1.0,2548.36,6.0,202.8
7810-1,Trains,4.5/12V,1980,Push-Along Steam Engine,1.0,97.0,,0,0,0,0,469.99,68.24,,,8.0,103.23,1.0,368.7,2.0,109.22
7814-1,Trains,4.5/12V,1980,Crane Wagon,2.0,113.0,,0,0,0,0,249.0,37.5,,,3.0,37.5,4.0,372.49,21.0,64.11
7816-1,Trains,4.5/12V,1980,Shell Tanker Wagon,1.0,120.0,,0,0,0,0,292.55,34.84,1.0,292.55,4.0,35.64,1.0,256.77,4.0,39.85
7818-1,Trains,4.5/12V,1980,Passenger Coach,2.0,114.0,,0,0,0,0,347.32,47.02,,,6.0,65.35,6.0,303.63,25.0,69.25
7820-1,Trains,4.5/12V,1980,Mail Van,2.0,212.0,,0,0,0,0,556.52,76.11,,,7.0,82.56,3.0,535.92,6.0,109.34
7822-1,Trains,4.5/12V,1980,Railway Station,3.0,384.0,,0,0,0,0,559.2,136.39,,,3.0,136.39,,,9.0,121.04
7834-1,Trains,4.5/12V,1980,Level Crossing,1.0,91.0,,0,0,0,0,225.67,49.34,1.0,146.01,2.0,60.03,1.0,255.91,24.0,60.57
7850-1,Trains,4.5/12V,1980,8 Straight Rails Grey 4.5V,,32.0,,0,0,0,0,36.34,15.69,9.0,35.18,25.0,14.49,23.0,37.05,5.0,17.58
7851-1,Trains,4.5/12V,1980,8 Curved Rails Grey 4.5V,,32.0,,0,0,0,0,14.51,7.43,18.0,13.57,33.0,7.18,38.0,21.19,46.0,7.87
7852-1,Trains,4.5/12V,1980,Left and Right Points Manual Grey 4.5V,,14.0,,0,0,0,0,13.6,7.7,2.0,13.6,11.0,7.8,23.0,19.49,20.0,8.76
7853-1,Trains,4.5/12V,1980,"Crossing, Grey 4.5V",,5.0,,0,0,0,0,16.36,11.04,3.0,16.36,1.0,11.04,7.0,20.3,4.0,16.37
7854-1,Trains,4.5/12V,1980,8 Straight Electric Rails Grey 12V,,8.0,,0,0,0,0,20.4,11.58,19.0,17.67,34.0,10.88,15.0,32.42,20.0,17.04
7855-1,Trains,4.5/12V,1980,8 Curved Electric Rails Grey 12V,,8.0,,0,0,0,0,13.41,6.64,11.0,12.17,16.0,4.95,44.0,13.73,55.0,6.59
7856-1,Trains,4.5/12V,1980,Left and Right Manual Points with Electric Rails Grey 12V,,16.0,,0,0,0,0,98.01,26.06,2.0,65.2,9.0,27.93,1.0,86.75,16.0,29.33
7857-1,Trains,4.5/12V,1980,"Crossing, Electric Rails Grey 12V",,5.0,,0,0,0,0,20.16,9.57,2.0,17.71,20.0,9.61,12.0,27.08,26.0,7.85
7858-1,Trains,4.5/12V,1980,Remote Controlled Points Right 12V,,12.0,,0,0,0,0,91.05,38.51,4.0,87.25,26.0,38.93,6.0,99.96,17.0,40.74
7859-1,Trains,4.5/12V,1980,Remote Controlled Points Left 12V,,12.0,,0,0,0,0,101.35,39.96,1.0,85.43,24.0,40.15,4.0,107.09,20.0,46.88
7860-1,Trains,4.5/12V,1980,Remote Controlled Signal 12V,,24.0,,0,0,0,0,206.11,73.38,,,27.0,73.37,5.0,344.93,7.0,82.75
7861-1,Trains,4.5/12V,1980,Lighting Set Electric 12V,,24.0,,0,0,0,0,68.42,29.48,3.0,65.14,11.0,29.48,4.0,95.62,4.0,25.82
7863-1,Trains,4.5/12V,1980,Remote Controlled Point Motor 12V,,7.0,,0,0,0,0,74.88,35.89,4.0,59.77,8.0,38.56,6.0,78.62,2.0,56.1
7864-1,Trains,4.5/12V,1980,Transformer / Speed Controller 12V,,33.0,,0,0,0,0,55.88,25.17,5.0,66.68,24.0,16.25,3.0,325.32,25.0,31.8
7865-1,Trains,4.5/12V,1980,Motor Replacement Unit for Battery or Motor-Less Trains 12V,,19.0,,0,0,0,0,256.89,81.95,9.0,240.39,11.0,81.78,3.0,289.18,3.0,129.27
8857-2,Technic,,1980,Motorcycles,,377.0,49.5,0,0,0,0,,100.0,,,,,,,,
8858-2,Technic,,1980,Auto Engines,,242.0,69.0,0,0,0,0,,147.86,,,3.0,124.29,,,5.0,129.32
8860-1,Technic,,1980,Car Chassis,,668.0,59.0,0,0,0,0,1044.52,85.89,2.0,1044.52,14.0,85.8,2.0,1192.31,38.0,124.77
8888-1,Books,LEGO,1980,Ideas Book,,,,0,0,0,0,,,,,,,,,,
KCP03-1,Gear,Key Chains/Promotional,1980,WWF Female Minifigure Key Chain,,,0.0,0,0,0,0,,,,,,,,,,
1576-1,Duplo,,1994,Happy Face Carry Case,,30.0,,0,0,0,0,31.46,,,,,,,,2.0,25.58
1701-1,Basic,,1994,"Mini Box, 3+",,26.0,,0,0,0,0,,,,,,,1.0,4.99,1.0,2.35
1702-1,Town,Fire,1994,Fire Fighter 4 x 4,1.0,59.0,,0,0,0,0,,10.99,,,2.0,9.58,,,4.0,10.09
1703-1,Basic,,1994,Dalmatian Station Building Set,,172.0,,0,0,0,0,,10.0,,,1.0,10.0,,,,
1704-1,Space,Ice Planet 2002,1994,(Unnamed),1.0,47.0,,0,0,0,0,,41.3,,,6.0,40.8,,,,
1705-2,Basic,,1994,Large Dinosaur Bucket,,329.0,,0,0,0,0,,,,,,,,,,
1706-2,Basic,,1994,Small Bucket,,,,0,0,0,0,,,,,,,,,,
1708-1,Basic,,1994,Blue Ribbon Savings!,,650.0,,0,0,0,0,,35.0,,,,,,,,
1709-2,Basic,,1994,Small Bucket,,,,0,0,0,0,,,,,,,,,,
1710-1,Town,Leisure,1994,Snowmobile,1.0,24.0,2.0,0,0,0,0,7.5,6.25,,,4.0,6.25,10.0,19.24,20.0,8.79
